ts,datetime,MidPoint,MidPoint_500ms,MidPoint_1000ms
1345055313500000000,2012-08-15T13:28:33.500000000,2342.5,2342.7,2342.7
1345055314500000000,2012-08-15T13:28:34.500000000,2342.7,2342.6,2342.6
1345055315000000000,2012-08-15T13:28:35.000000000,2342.6,2342.6,2342.7
1345055315500000000,2012-08-15T13:28:35.500000000,2342.6,2342.7,2342.7
1345055316000000000,2012-08-15T13:28:36.000000000,2342.7,2342.7,2342.7
1345055316500000000,2012-08-15T13:28:36.500000000,2342.7,2342.7,2342.7
1345055318000000000,2012-08-15T13:28:38.000000000,2342.7,2342.7,2342.7
1345055318500000000,2012-08-15T13:28:38.500000000,2342.7,2342.7,2342.7
1345055319000000000,2012-08-15T13:28:39.000000000,2342.7,2342.7,2342.7
1345055319500000000,2012-08-15T13:28:39.500000000,2342.7,2342.7,2342.7
1345055320500000000,2012-08-15T13:28:40.500000000,2342.7,2342.7,2342.6
1345055321000000000,2012-08-15T13:28:41.000000000,2342.7,2342.6,2342.6
1345055321500000000,2012-08-15T13:28:41.500000000,2342.6,2342.6,2342.6
1345055323000000000,2012-08-15T13:28:43.000000000,2342.6,2342.6,2342.6
1345055323500000000,2012-08-15T13:28:43.500000000,2342.6,2342.6,2342.6
1345055325000000000,2012-08-15T13:28:45.000000000,2342.6,2342.6,2342.6
1345055325500000000,2012-08-15T13:28:45.500000000,2342.6,2342.6,2342.5
1345055326000000000,2012-08-15T13:28:46.000000000,2342.6,2342.5,2342.7
1345055326500000000,2012-08-15T13:28:46.500000000,2342.5,2342.7,2342.7
1345055327000000000,2012-08-15T13:28:47.000000000,2342.7,2342.7,2342.5
1345055327500000000,2012-08-15T13:28:47.500000000,2342.7,2342.5,2342.5
1345055328000000000,2012-08-15T13:28:48.000000000,2342.5,2342.5,2342.5
1345055328500000000,2012-08-15T13:28:48.500000000,2342.5,2342.5,2342.5
1345055329000000000,2012-08-15T13:28:49.000000000,2342.5,2342.5,2342.5
1345055329500000000,2012-08-15T13:28:49.500000000,2342.5,2342.5,2342.5
1345055330000000000,2012-08-15T13:28:50.000000000,2342.5,2342.5,2342.5
1345055330500000000,2012-08-15T13:28:50.500000000,2342.5,2342.5,2342.5
1345055331000000000,2012-08-15T13:28:51.000000000,2342.5,2342.5,2342.6
1345055331500000000,2012-08-15T13:28:51.500000000,2342.5,2342.6,2342.7
1345055332000000000,2012-08-15T13:28:52.000000000,2342.6,2342.7,2342.7
1345055332500000000,2012-08-15T13:28:52.500000000,2342.7,2342.7,2342.9
1345055333000000000,2012-08-15T13:28:53.000000000,2342.7,2342.9,2342.7
1345055333500000000,2012-08-15T13:28:53.500000000,2342.9,2342.7,2342.9
1345055334000000000,2012-08-15T13:28:54.000000000,2342.7,2342.9,2342.7
1345055334500000000,2012-08-15T13:28:54.500000000,2342.9,2342.7,2342.9
1345055335000000000,2012-08-15T13:28:55.000000000,2342.7,2342.9,2342.8
1345055335500000000,2012-08-15T13:28:55.500000000,2342.9,2342.8,2342.9
1345055336000000000,2012-08-15T13:28:56.000000000,2342.8,2342.9,2342.7
1345055336500000000,2012-08-15T13:28:56.500000000,2342.9,2342.7,2342.9
1345055337000000000,2012-08-15T13:28:57.000000000,2342.7,2342.9,2342.9
1345055337500000000,2012-08-15T13:28:57.500000000,2342.9,2342.9,2342.9
1345055338000000000,2012-08-15T13:28:58.000000000,2342.9,2342.9,2342.9
1345055338500000000,2012-08-15T13:28:58.500000000,2342.9,2342.9,2342.9
1345055339000000000,2012-08-15T13:28:59.000000000,2342.9,2342.9,2342.9
1345055339500000000,2012-08-15T13:28:59.500000000,2342.9,2342.9,2342.9
1345055340500000000,2012-08-15T13:29:00.500000000,2342.9,2342.9,2342.9
1345055341000000000,2012-08-15T13:29:01.000000000,2342.9,2342.9,2342.9
1345055341500000000,2012-08-15T13:29:01.500000000,2342.9,2342.9,2342.9
1345055342000000000,2012-08-15T13:29:02.000000000,2342.9,2342.9,2342.9
1345055342500000000,2012-08-15T13:29:02.500000000,2342.9,2342.9,2342.9
1345055343000000000,2012-08-15T13:29:03.000000000,2342.9,2342.9,2342.9
1345055343500000000,2012-08-15T13:29:03.500000000,2342.9,2342.9,2342.9
1345055344000000000,2012-08-15T13:29:04.000000000,2342.9,2342.9,2342.9
1345055344500000000,2012-08-15T13:29:04.500000000,2342.9,2342.9,2342.9
1345055345000000000,2012-08-15T13:29:05.000000000,2342.9,2342.9,2342.9
1345055345500000000,2012-08-15T13:29:05.500000000,2342.9,2342.9,2342.9
1345055346000000000,2012-08-15T13:29:06.000000000,2342.9,2342.9,2342.9
1345055346500000000,2012-08-15T13:29:06.500000000,2342.9,2342.9,2342.9
1345055347000000000,2012-08-15T13:29:07.000000000,2342.9,2342.9,2342.9
1345055347500000000,2012-08-15T13:29:07.500000000,2342.9,2342.9,2342.9
1345055349000000000,2012-08-15T13:29:09.000000000,2342.9,2342.9,2342.7
1345055349500000000,2012-08-15T13:29:09.500000000,2342.9,2342.7,2342.7
1345055350500000000,2012-08-15T13:29:10.500000000,2342.7,2342.9,2342.8
1345055351000000000,2012-08-15T13:29:11.000000000,2342.9,2342.8,2342.8
1345055351500000000,2012-08-15T13:29:11.500000000,2342.8,2342.8,2342.9
1345055352000000000,2012-08-15T13:29:12.000000000,2342.8,2342.9,2342.9
1345055352500000000,2012-08-15T13:29:12.500000000,2342.9,2342.9,2342.9
1345055353000000000,2012-08-15T13:29:13.000000000,2342.9,2342.9,2343.2
1345055353500000000,2012-08-15T13:29:13.500000000,2342.9,2343.2,2343.1
1345055354000000000,2012-08-15T13:29:14.000000000,2343.2,2343.1,2343.1
1345055354500000000,2012-08-15T13:29:14.500000000,2343.1,2343.1,2343.1
1345055355000000000,2012-08-15T13:29:15.000000000,2343.1,2343.1,2343
1345055355500000000,2012-08-15T13:29:15.500000000,2343.1,2343,2342.9
1345055356000000000,2012-08-15T13:29:16.000000000,2343,2342.9,2342.9
1345055356500000000,2012-08-15T13:29:16.500000000,2342.9,2342.9,2342.9
1345055357000000000,2012-08-15T13:29:17.000000000,2342.9,2342.9,2342.8
1345055357500000000,2012-08-15T13:29:17.500000000,2342.9,2342.8,2342.8
1345055358500000000,2012-08-15T13:29:18.500000000,2342.8,2342.8,2342.7
1345055359000000000,2012-08-15T13:29:19.000000000,2342.8,2342.7,2342.7
1345055359500000000,2012-08-15T13:29:19.500000000,2342.7,2342.7,2342.7
1345055360000000000,2012-08-15T13:29:20.000000000,2342.7,2342.7,2342.7
1345055360500000000,2012-08-15T13:29:20.500000000,2342.7,2342.7,2342.7
1345055361000000000,2012-08-15T13:29:21.000000000,2342.7,2342.7,2342.7
1345055361500000000,2012-08-15T13:29:21.500000000,2342.7,2342.7,2342.7
1345055362500000000,2012-08-15T13:29:22.500000000,2342.7,2342.7,2342.7
1345055363000000000,2012-08-15T13:29:23.000000000,2342.7,2342.7,2342.7
1345055363500000000,2012-08-15T13:29:23.500000000,2342.7,2342.7,2342.5
1345055364000000000,2012-08-15T13:29:24.000000000,2342.7,2342.5,2342.5
1345055364500000000,2012-08-15T13:29:24.500000000,2342.5,2342.5,2342.5
1345055365000000000,2012-08-15T13:29:25.000000000,2342.5,2342.5,2342.5
1345055365500000000,2012-08-15T13:29:25.500000000,2342.5,2342.5,2342.5
1345055366000000000,2012-08-15T13:29:26.000000000,2342.5,2342.5,2342.6
1345055366500000000,2012-08-15T13:29:26.500000000,2342.5,2342.6,2342.5
1345055367000000000,2012-08-15T13:29:27.000000000,2342.6,2342.5,2342.5
1345055367500000000,2012-08-15T13:29:27.500000000,2342.5,2342.5,2342.5
1345055368000000000,2012-08-15T13:29:28.000000000,2342.5,2342.5,2342.5
1345055368500000000,2012-08-15T13:29:28.500000000,2342.5,2342.5,2342.5
1345055369000000000,2012-08-15T13:29:29.000000000,2342.5,2342.5,2342.4
1345055369500000000,2012-08-15T13:29:29.500000000,2342.5,2342.4,2342.3
1345055370000000000,2012-08-15T13:29:30.000000000,2342.4,2342.3,2342.4
1345055370500000000,2012-08-15T13:29:30.500000000,2342.3,2342.4,2342.4
1345055371000000000,2012-08-15T13:29:31.000000000,2342.4,2342.4,2342.4
1345055371500000000,2012-08-15T13:29:31.500000000,2342.4,2342.4,2342.4
1345055372500000000,2012-08-15T13:29:32.500000000,2342.4,2342.5,2342.5
1345055373000000000,2012-08-15T13:29:33.000000000,2342.5,2342.5,2342.5
1345055373500000000,2012-08-15T13:29:33.500000000,2342.5,2342.5,2342.5
1345055375000000000,2012-08-15T13:29:35.000000000,2342.5,2342.5,2342.5
1345055375500000000,2012-08-15T13:29:35.500000000,2342.5,2342.5,2342.5
1345055376000000000,2012-08-15T13:29:36.000000000,2342.5,2342.5,2342.5
1345055376500000000,2012-08-15T13:29:36.500000000,2342.5,2342.5,2342.5
1345055377500000000,2012-08-15T13:29:37.500000000,2342.5,2342.5,2342.6
1345055378000000000,2012-08-15T13:29:38.000000000,2342.5,2342.6,2342.6
1345055378500000000,2012-08-15T13:29:38.500000000,2342.6,2342.6,2342.5
1345055379000000000,2012-08-15T13:29:39.000000000,2342.6,2342.5,2342.5
1345055379500000000,2012-08-15T13:29:39.500000000,2342.5,2342.5,2342.5
1345055380000000000,2012-08-15T13:29:40.000000000,2342.5,2342.5,2342.5
1345055380500000000,2012-08-15T13:29:40.500000000,2342.5,2342.5,2342.5
1345055381000000000,2012-08-15T13:29:41.000000000,2342.5,2342.5,2342.5
1345055381500000000,2012-08-15T13:29:41.500000000,2342.5,2342.5,2342.5
1345055382000000000,2012-08-15T13:29:42.000000000,2342.5,2342.5,2342.3
1345055382500000000,2012-08-15T13:29:42.500000000,2342.5,2342.3,2342.3
1345055385000000000,2012-08-15T13:29:45.000000000,2342.3,2342.3,2342.3
1345055385500000000,2012-08-15T13:29:45.500000000,2342.3,2342.3,2342.3
1345055386000000000,2012-08-15T13:29:46.000000000,2342.3,2342.3,2342.3
1345055386500000000,2012-08-15T13:29:46.500000000,2342.3,2342.3,2342.3
1345055387500000000,2012-08-15T13:29:47.500000000,2342.3,2342.3,2342.5
1345055388000000000,2012-08-15T13:29:48.000000000,2342.3,2342.5,2342.5
1345055388500000000,2012-08-15T13:29:48.500000000,2342.5,2342.5,2342.5
1345055389000000000,2012-08-15T13:29:49.000000000,2342.5,2342.5,2342.5
1345055389500000000,2012-08-15T13:29:49.500000000,2342.5,2342.5,2342.5
1345055390500000000,2012-08-15T13:29:50.500000000,2342.5,2342.5,2342.5
1345055391000000000,2012-08-15T13:29:51.000000000,2342.5,2342.5,2342.5
1345055391500000000,2012-08-15T13:29:51.500000000,2342.5,2342.5,2342.5
1345055392000000000,2012-08-15T13:29:52.000000000,2342.5,2342.5,2342.5
1345055392500000000,2012-08-15T13:29:52.500000000,2342.5,2342.5,2342.4
1345055393000000000,2012-08-15T13:29:53.000000000,2342.5,2342.4,2342.3
1345055393500000000,2012-08-15T13:29:53.500000000,2342.4,2342.3,2342.3
1345055394000000000,2012-08-15T13:29:54.000000000,2342.3,2342.3,2342.3
1345055394500000000,2012-08-15T13:29:54.500000000,2342.3,2342.3,2342.3
1345055395500000000,2012-08-15T13:29:55.500000000,2342.3,2342.3,2342.3
1345055396000000000,2012-08-15T13:29:56.000000000,2342.3,2342.3,2342.3
1345055396500000000,2012-08-15T13:29:56.500000000,2342.3,2342.3,2342.7
1345055397000000000,2012-08-15T13:29:57.000000000,2342.3,2342.7,2342.7
1345055397500000000,2012-08-15T13:29:57.500000000,2342.7,2342.7,2342.7
1345055398500000000,2012-08-15T13:29:58.500000000,2342.7,2342.7,2342.7
1345055399000000000,2012-08-15T13:29:59.000000000,2342.7,2342.7,2342.7
1345055399500000000,2012-08-15T13:29:59.500000000,2342.7,2342.7,2342.7
1345055400000000000,2012-08-15T13:30:00.000000000,2342.7,2342.7,2342.7
1345055400500000000,2012-08-15T13:30:00.500000000,2342.7,2342.7,2342.7
1345055401000000000,2012-08-15T13:30:01.000000000,2342.7,2342.7,2342.7
1345055401500000000,2012-08-15T13:30:01.500000000,2342.7,2342.7,2342.7
1345055402000000000,2012-08-15T13:30:02.000000000,2342.7,2342.7,2342.8
1345055402500000000,2012-08-15T13:30:02.500000000,2342.7,2342.8,2342.5
1345055403000000000,2012-08-15T13:30:03.000000000,2342.8,2342.5,2342.5
1345055403500000000,2012-08-15T13:30:03.500000000,2342.5,2342.5,2342.6
1345055404000000000,2012-08-15T13:30:04.000000000,2342.5,2342.6,2342.7
1345055404500000000,2012-08-15T13:30:04.500000000,2342.6,2342.7,2342.5
1345055405000000000,2012-08-15T13:30:05.000000000,2342.7,2342.5,2342.3
1345055405500000000,2012-08-15T13:30:05.500000000,2342.5,2342.3,2342.3
1345055406000000000,2012-08-15T13:30:06.000000000,2342.3,2342.3,2342.3
1345055406500000000,2012-08-15T13:30:06.500000000,2342.3,2342.3,2342.5
1345055407000000000,2012-08-15T13:30:07.000000000,2342.3,2342.5,2342.4
1345055407500000000,2012-08-15T13:30:07.500000000,2342.5,2342.4,2342.6
1345055408000000000,2012-08-15T13:30:08.000000000,2342.4,2342.6,2342.1
1345055408500000000,2012-08-15T13:30:08.500000000,2342.6,2342.1,2342.1
1345055409000000000,2012-08-15T13:30:09.000000000,2342.1,2342.1,2342.3
1345055409500000000,2012-08-15T13:30:09.500000000,2342.1,2342.3,2342.3
1345055410000000000,2012-08-15T13:30:10.000000000,2342.3,2342.3,2342.3
1345055410500000000,2012-08-15T13:30:10.500000000,2342.3,2342.3,2342.3
1345055411000000000,2012-08-15T13:30:11.000000000,2342.3,2342.3,2342.3
1345055411500000000,2012-08-15T13:30:11.500000000,2342.3,2342.3,2342.2
1345055412000000000,2012-08-15T13:30:12.000000000,2342.3,2342.2,2342.1
1345055412500000000,2012-08-15T13:30:12.500000000,2342.2,2342.1,2342.3
1345055413000000000,2012-08-15T13:30:13.000000000,2342.1,2342.3,2342.3
1345055413500000000,2012-08-15T13:30:13.500000000,2342.3,2342.3,2342.3
1345055414000000000,2012-08-15T13:30:14.000000000,2342.3,2342.3,2342.3
1345055414500000000,2012-08-15T13:30:14.500000000,2342.3,2342.3,2342.4
1345055415000000000,2012-08-15T13:30:15.000000000,2342.3,2342.4,2342.6
1345055415500000000,2012-08-15T13:30:15.500000000,2342.4,2342.6,2342.6
1345055416000000000,2012-08-15T13:30:16.000000000,2342.6,2342.6,2342.7
1345055416500000000,2012-08-15T13:30:16.500000000,2342.6,2342.7,2342.7
1345055417000000000,2012-08-15T13:30:17.000000000,2342.7,2342.7,2342.7
1345055417500000000,2012-08-15T13:30:17.500000000,2342.7,2342.7,2342.9
1345055418000000000,2012-08-15T13:30:18.000000000,2342.7,2342.9,2342.9
1345055418500000000,2012-08-15T13:30:18.500000000,2342.9,2342.9,2342.9
1345055419000000000,2012-08-15T13:30:19.000000000,2342.9,2342.9,2343
1345055419500000000,2012-08-15T13:30:19.500000000,2342.9,2343,2343
1345055420000000000,2012-08-15T13:30:20.000000000,2343,2343,2342.9
1345055420500000000,2012-08-15T13:30:20.500000000,2343,2342.9,2343.1
1345055421000000000,2012-08-15T13:30:21.000000000,2342.9,2343.1,2343.1
1345055421500000000,2012-08-15T13:30:21.500000000,2343.1,2343.1,2343.3
1345055422000000000,2012-08-15T13:30:22.000000000,2343.1,2343.3,2343.3
1345055422500000000,2012-08-15T13:30:22.500000000,2343.3,2343.3,2343.3
1345055423000000000,2012-08-15T13:30:23.000000000,2343.3,2343.3,2343.1
1345055423500000000,2012-08-15T13:30:23.500000000,2343.3,2343.1,2343.1
1345055424000000000,2012-08-15T13:30:24.000000000,2343.1,2343.1,2342.9
1345055424500000000,2012-08-15T13:30:24.500000000,2343.1,2342.9,2343
1345055425000000000,2012-08-15T13:30:25.000000000,2342.9,2343,2343
1345055425500000000,2012-08-15T13:30:25.500000000,2343,2343,2343
1345055426500000000,2012-08-15T13:30:26.500000000,2343,2343.2,2343.1
1345055427000000000,2012-08-15T13:30:27.000000000,2343.2,2343.1,2342.9
1345055427500000000,2012-08-15T13:30:27.500000000,2343.1,2342.9,2343.1
1345055428000000000,2012-08-15T13:30:28.000000000,2342.9,2343.1,2343
1345055428500000000,2012-08-15T13:30:28.500000000,2343.1,2343,2343
1345055429000000000,2012-08-15T13:30:29.000000000,2343,2343,2343
1345055429500000000,2012-08-15T13:30:29.500000000,2343,2343,2343.1
1345055430000000000,2012-08-15T13:30:30.000000000,2343,2343.1,2343.5
1345055430500000000,2012-08-15T13:30:30.500000000,2343.1,2343.5,2343.2
1345055431000000000,2012-08-15T13:30:31.000000000,2343.5,2343.2,2343.2
1345055431500000000,2012-08-15T13:30:31.500000000,2343.2,2343.2,2343.3
1345055432000000000,2012-08-15T13:30:32.000000000,2343.2,2343.3,2343.3
1345055432500000000,2012-08-15T13:30:32.500000000,2343.3,2343.3,2343.5
1345055433000000000,2012-08-15T13:30:33.000000000,2343.3,2343.5,2343.5
1345055433500000000,2012-08-15T13:30:33.500000000,2343.5,2343.5,2343.5
1345055434000000000,2012-08-15T13:30:34.000000000,2343.5,2343.5,2343.5
1345055434500000000,2012-08-15T13:30:34.500000000,2343.5,2343.5,2343.5
1345055435000000000,2012-08-15T13:30:35.000000000,2343.5,2343.5,2343.5
1345055435500000000,2012-08-15T13:30:35.500000000,2343.5,2343.5,2343.5
1345055436000000000,2012-08-15T13:30:36.000000000,2343.5,2343.5,2343.5
1345055436500000000,2012-08-15T13:30:36.500000000,2343.5,2343.5,2343.5
1345055437500000000,2012-08-15T13:30:37.500000000,2343.5,2343.5,2343.5
1345055438000000000,2012-08-15T13:30:38.000000000,2343.5,2343.5,2343.5
1345055438500000000,2012-08-15T13:30:38.500000000,2343.5,2343.5,2343.5
1345055439000000000,2012-08-15T13:30:39.000000000,2343.5,2343.5,2343.5
1345055439500000000,2012-08-15T13:30:39.500000000,2343.5,2343.5,2343.5
1345055440000000000,2012-08-15T13:30:40.000000000,2343.5,2343.5,2343.5
1345055440500000000,2012-08-15T13:30:40.500000000,2343.5,2343.5,2343.5
1345055441000000000,2012-08-15T13:30:41.000000000,2343.5,2343.5,2343.6
1345055441500000000,2012-08-15T13:30:41.500000000,2343.5,2343.6,2343.5
1345055442000000000,2012-08-15T13:30:42.000000000,2343.6,2343.5,2343.7
1345055442500000000,2012-08-15T13:30:42.500000000,2343.5,2343.7,2343.4
1345055443000000000,2012-08-15T13:30:43.000000000,2343.7,2343.4,2343.4
1345055443500000000,2012-08-15T13:30:43.500000000,2343.4,2343.4,2343.4
1345055444000000000,2012-08-15T13:30:44.000000000,2343.4,2343.4,2343.7
1345055444500000000,2012-08-15T13:30:44.500000000,2343.4,2343.7,2343.5
1345055445000000000,2012-08-15T13:30:45.000000000,2343.7,2343.5,2343.4
1345055445500000000,2012-08-15T13:30:45.500000000,2343.5,2343.4,2343.5
1345055446000000000,2012-08-15T13:30:46.000000000,2343.4,2343.5,2343.3
1345055446500000000,2012-08-15T13:30:46.500000000,2343.5,2343.3,2343.3
1345055447000000000,2012-08-15T13:30:47.000000000,2343.3,2343.3,2343.3
1345055447500000000,2012-08-15T13:30:47.500000000,2343.3,2343.3,2343.3
1345055448500000000,2012-08-15T13:30:48.500000000,2343.3,2343.4,2343.3
1345055449000000000,2012-08-15T13:30:49.000000000,2343.4,2343.3,2343.4
1345055449500000000,2012-08-15T13:30:49.500000000,2343.3,2343.4,2343.4
1345055450500000000,2012-08-15T13:30:50.500000000,2343.4,2343.7,2343.4
1345055451000000000,2012-08-15T13:30:51.000000000,2343.7,2343.4,2343.5
1345055451500000000,2012-08-15T13:30:51.500000000,2343.4,2343.5,2343.5
1345055452000000000,2012-08-15T13:30:52.000000000,2343.5,2343.5,2343.5
1345055452500000000,2012-08-15T13:30:52.500000000,2343.5,2343.5,2343.5
1345055453000000000,2012-08-15T13:30:53.000000000,2343.5,2343.5,2343.5
1345055453500000000,2012-08-15T13:30:53.500000000,2343.5,2343.5,2343.3
1345055454000000000,2012-08-15T13:30:54.000000000,2343.5,2343.3,2343.3
1345055454500000000,2012-08-15T13:30:54.500000000,2343.3,2343.3,2343.3
1345055455000000000,2012-08-15T13:30:55.000000000,2343.3,2343.3,2343.3
1345055455500000000,2012-08-15T13:30:55.500000000,2343.3,2343.3,2343.3
1345055456000000000,2012-08-15T13:30:56.000000000,2343.3,2343.3,2343.5
1345055456500000000,2012-08-15T13:30:56.500000000,2343.3,2343.5,2343.5
1345055457000000000,2012-08-15T13:30:57.000000000,2343.5,2343.5,2343.5
1345055457500000000,2012-08-15T13:30:57.500000000,2343.5,2343.5,2343.5
1345055458000000000,2012-08-15T13:30:58.000000000,2343.5,2343.5,2343.5
1345055458500000000,2012-08-15T13:30:58.500000000,2343.5,2343.5,2343.5
1345055460000000000,2012-08-15T13:31:00.000000000,2343.5,2343.5,2343.5
1345055460500000000,2012-08-15T13:31:00.500000000,2343.5,2343.5,2343.5
1345055461000000000,2012-08-15T13:31:01.000000000,2343.5,2343.5,2343.5
1345055461500000000,2012-08-15T13:31:01.500000000,2343.5,2343.5,2343.5
1345055462500000000,2012-08-15T13:31:02.500000000,2343.5,2343.5,2343.5
1345055463000000000,2012-08-15T13:31:03.000000000,2343.5,2343.5,2343.5
1345055463500000000,2012-08-15T13:31:03.500000000,2343.5,2343.5,2343.4
1345055464000000000,2012-08-15T13:31:04.000000000,2343.5,2343.4,2343.4
1345055464500000000,2012-08-15T13:31:04.500000000,2343.4,2343.4,2343.5
1345055465000000000,2012-08-15T13:31:05.000000000,2343.4,2343.5,2343.4
1345055465500000000,2012-08-15T13:31:05.500000000,2343.5,2343.4,2343.4
1345055468000000000,2012-08-15T13:31:08.000000000,2343.4,2343.5,2343.5
1345055468500000000,2012-08-15T13:31:08.500000000,2343.5,2343.5,2343.5
1345055469000000000,2012-08-15T13:31:09.000000000,2343.5,2343.5,2343.5
1345055469500000000,2012-08-15T13:31:09.500000000,2343.5,2343.5,2343.3
1345055470000000000,2012-08-15T13:31:10.000000000,2343.5,2343.3,2343.3
1345055470500000000,2012-08-15T13:31:10.500000000,2343.3,2343.3,2343.3
1345055471000000000,2012-08-15T13:31:11.000000000,2343.3,2343.3,2343.3
1345055471500000000,2012-08-15T13:31:11.500000000,2343.3,2343.3,2343.3
1345055472000000000,2012-08-15T13:31:12.000000000,2343.3,2343.3,2343.5
1345055472500000000,2012-08-15T13:31:12.500000000,2343.3,2343.5,2343.5
1345055474000000000,2012-08-15T13:31:14.000000000,2343.5,2343.3,2343.5
1345055474500000000,2012-08-15T13:31:14.500000000,2343.3,2343.5,2343.5
1345055475000000000,2012-08-15T13:31:15.000000000,2343.5,2343.5,2343.4
1345055475500000000,2012-08-15T13:31:15.500000000,2343.5,2343.4,2343.5
1345055476000000000,2012-08-15T13:31:16.000000000,2343.4,2343.5,2343.3
1345055476500000000,2012-08-15T13:31:16.500000000,2343.5,2343.3,2343.3
1345055477000000000,2012-08-15T13:31:17.000000000,2343.3,2343.3,2343.3
1345055477500000000,2012-08-15T13:31:17.500000000,2343.3,2343.3,2343.3
1345055478500000000,2012-08-15T13:31:18.500000000,2343.3,2343.1,2343.1
1345055479000000000,2012-08-15T13:31:19.000000000,2343.1,2343.1,2343.1
1345055479500000000,2012-08-15T13:31:19.500000000,2343.1,2343.1,2343.1
1345055480000000000,2012-08-15T13:31:20.000000000,2343.1,2343.1,2343.1
1345055480500000000,2012-08-15T13:31:20.500000000,2343.1,2343.1,2343.1
1345055482000000000,2012-08-15T13:31:22.000000000,2343.1,2343.1,2343.1
1345055482500000000,2012-08-15T13:31:22.500000000,2343.1,2343.1,2343.1
1345055484000000000,2012-08-15T13:31:24.000000000,2343.1,2343.1,2343.1
1345055484500000000,2012-08-15T13:31:24.500000000,2343.1,2343.1,2343.3
1345055485000000000,2012-08-15T13:31:25.000000000,2343.1,2343.3,2343.3
1345055485500000000,2012-08-15T13:31:25.500000000,2343.3,2343.3,2342.9
1345055486000000000,2012-08-15T13:31:26.000000000,2343.3,2342.9,2342.9
1345055486500000000,2012-08-15T13:31:26.500000000,2342.9,2342.9,2342.9
1345055487000000000,2012-08-15T13:31:27.000000000,2342.9,2342.9,2342.9
1345055487500000000,2012-08-15T13:31:27.500000000,2342.9,2342.9,2342.9
1345055488500000000,2012-08-15T13:31:28.500000000,2342.9,2342.9,2342.7
1345055489000000000,2012-08-15T13:31:29.000000000,2342.9,2342.7,2342.7
1345055489500000000,2012-08-15T13:31:29.500000000,2342.7,2342.7,2342.7
1345055490500000000,2012-08-15T13:31:30.500000000,2342.7,2342.7,2342.7
1345055491000000000,2012-08-15T13:31:31.000000000,2342.7,2342.7,2342.7
1345055491500000000,2012-08-15T13:31:31.500000000,2342.7,2342.7,2342.7
1345055494000000000,2012-08-15T13:31:34.000000000,2342.7,2342.7,2342.7
1345055494500000000,2012-08-15T13:31:34.500000000,2342.7,2342.7,2342.7
1345055495000000000,2012-08-15T13:31:35.000000000,2342.7,2342.7,2342.5
1345055495500000000,2012-08-15T13:31:35.500000000,2342.7,2342.5,2342.5
1345055496500000000,2012-08-15T13:31:36.500000000,2342.5,2342.7,2342.6
1345055497000000000,2012-08-15T13:31:37.000000000,2342.7,2342.6,2342.7
1345055497500000000,2012-08-15T13:31:37.500000000,2342.6,2342.7,2342.7
1345055498000000000,2012-08-15T13:31:38.000000000,2342.7,2342.7,2342.7
1345055498500000000,2012-08-15T13:31:38.500000000,2342.7,2342.7,2342.7
1345055499000000000,2012-08-15T13:31:39.000000000,2342.7,2342.7,2342.7
1345055499500000000,2012-08-15T13:31:39.500000000,2342.7,2342.7,2342.7
1345055500000000000,2012-08-15T13:31:40.000000000,2342.7,2342.7,2342.6
1345055500500000000,2012-08-15T13:31:40.500000000,2342.7,2342.6,2342.5
1345055501000000000,2012-08-15T13:31:41.000000000,2342.6,2342.5,2342.7
1345055501500000000,2012-08-15T13:31:41.500000000,2342.5,2342.7,2342.7
1345055502500000000,2012-08-15T13:31:42.500000000,2342.7,2342.6,2342.7
1345055503000000000,2012-08-15T13:31:43.000000000,2342.6,2342.7,2342.6
1345055503500000000,2012-08-15T13:31:43.500000000,2342.7,2342.6,2342.5
1345055504000000000,2012-08-15T13:31:44.000000000,2342.6,2342.5,2342.6
1345055504500000000,2012-08-15T13:31:44.500000000,2342.5,2342.6,2342.7
1345055505000000000,2012-08-15T13:31:45.000000000,2342.6,2342.7,2342.7
1345055505500000000,2012-08-15T13:31:45.500000000,2342.7,2342.7,2342.7
1345055506000000000,2012-08-15T13:31:46.000000000,2342.7,2342.7,2342.7
1345055506500000000,2012-08-15T13:31:46.500000000,2342.7,2342.7,2342.7
1345055507000000000,2012-08-15T13:31:47.000000000,2342.7,2342.7,2342.7
1345055507500000000,2012-08-15T13:31:47.500000000,2342.7,2342.7,2342.7
1345055508000000000,2012-08-15T13:31:48.000000000,2342.7,2342.7,2342.7
1345055508500000000,2012-08-15T13:31:48.500000000,2342.7,2342.7,2342.7
1345055509500000000,2012-08-15T13:31:49.500000000,2342.7,2342.7,2342.6
1345055510000000000,2012-08-15T13:31:50.000000000,2342.7,2342.6,2342.7
1345055510500000000,2012-08-15T13:31:50.500000000,2342.6,2342.7,2342.6
1345055511000000000,2012-08-15T13:31:51.000000000,2342.7,2342.6,2342.9
1345055511500000000,2012-08-15T13:31:51.500000000,2342.6,2342.9,2342.9
1345055512000000000,2012-08-15T13:31:52.000000000,2342.9,2342.9,2342.9
1345055512500000000,2012-08-15T13:31:52.500000000,2342.9,2342.9,2342.9
1345055513000000000,2012-08-15T13:31:53.000000000,2342.9,2342.9,2342.9
1345055513500000000,2012-08-15T13:31:53.500000000,2342.9,2342.9,2342.9
1345055514000000000,2012-08-15T13:31:54.000000000,2342.9,2342.9,2342.9
1345055514500000000,2012-08-15T13:31:54.500000000,2342.9,2342.9,2342.9
